motif_id	cluster	source_id	tf_name	family_name	motif_type	PMID	name_IG
M09135_2.00	AC0001	NOBOX_HUMAN.H11MO.0.C	NOBOX	Homeodomain	Misc	23175603	HOX/LHX/DLX
M09137_2.00	AC0001	LHX3_HUMAN.H11MO.0.C	LHX3	Homeodomain	Misc	23175603	HOX/LHX/DLX
M09156_2.00	AC0001	PRRX2_HUMAN.H11MO.0.C	PRRX2	Homeodomain	Misc	23175603	HOX/LHX/DLX
M10652_2.00	AC0001	V$HOX13_01	HOXA5	Homeodomain	Transfac	16381825	HOX/LHX/DLX
M10676_2.00	AC0001	V$CHX10_01	VSX2	Homeodomain	Transfac	16381825	HOX/LHX/DLX
M10741_2.00	AC0001	V$CART1_01	ALX1	Homeodomain	Transfac	16381825	HOX/LHX/DLX
M10743_2.00	AC0001	V$NKX25_02	NKX2-5	Homeodomain	Transfac	16381825	HOX/LHX/DLX
MA0027.2	AC0001	MA0027.2	EN1	['Homeo domain factors']	Uknown	8096059	HOX/LHX/DLX
MA0068.2	AC0001	MA0068.2	PAX4	['Paired box factors']	Uknown	10567552	HOX/LHX/DLX
MA0075.3	AC0001	MA0075.3	PRRX2	['Homeo domain factors']	Uknown	7901837	HOX/LHX/DLX
MA0132.2	AC0001	MA0132.2	PDX1	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0158.2	AC0001	MA0158.2	HOXA5	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0612.2	AC0001	MA0612.2	EMX1	['Homeo domain factors']	Uknown	25215497	HOX/LHX/DLX
MA0618.1	AC0001	MA0618.1	LBX1	['Homeo domain factors']	Uknown	23332764	HOX/LHX/DLX
MA0628.1	AC0001	MA0628.1	POU6F1	['Homeo domain factors']	Uknown	9852081	HOX/LHX/DLX
MA0642.1	AC0001	MA0642.1	EN2	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0642.2	AC0001	MA0642.2	EN2	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0644.2	AC0001	MA0644.2	ESX1	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0654.1	AC0001	MA0654.1	ISX	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0658.1	AC0001	MA0658.1	LHX6	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0666.1	AC0001	MA0666.1	MSX1	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0666.2	AC0001	MA0666.2	MSX1	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0674.1	AC0001	MA0674.1	NKX6-1	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0700.1	AC0001	MA0700.1	LHX2	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0700.2	AC0001	MA0700.2	LHX2	['Homeo domain factors']	Uknown	23332764	HOX/LHX/DLX
MA0701.1	AC0001	MA0701.1	LHX9	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0701.2	AC0001	MA0701.2	LHX9	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0702.2	AC0001	MA0702.2	LMX1A	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0703.2	AC0001	MA0703.2	LMX1B	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0707.1	AC0001	MA0707.1	MNX1	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0707.2	AC0001	MA0707.2	MNX1	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0708.1	AC0001	MA0708.1	MSX2	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0708.2	AC0001	MA0708.2	MSX2	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0710.1	AC0001	MA0710.1	NOTO	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0716.1	AC0001	MA0716.1	PRRX1	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0718.1	AC0001	MA0718.1	RAX	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0723.2	AC0001	MA0723.2	VAX2	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0724.1	AC0001	MA0724.1	VENTX	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0875.1	AC0001	MA0875.1	BARX1	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0876.1	AC0001	MA0876.1	BSX	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0879.2	AC0001	MA0879.2	DLX1	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0882.1	AC0001	MA0882.1	DLX6	['Homeo domain factors']	Uknown	9889271	HOX/LHX/DLX
MA0886.1	AC0001	MA0886.1	EMX2	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0889.1	AC0001	MA0889.1	GBX1	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0890.1	AC0001	MA0890.1	GBX2	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0894.1	AC0001	MA0894.1	HESX1	['Homeo domain factors']	Uknown	11748154	HOX/LHX/DLX
MA0900.2	AC0001	MA0900.2	HOXA2	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0902.2	AC0001	MA0902.2	HOXB2	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0904.2	AC0001	MA0904.2	HOXB5	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0910.2	AC0001	MA0910.2	HOXD8	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0912.2	AC0001	MA0912.2	HOXD3	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1463.1	AC0001	MA1463.1	ARGFX	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1476.1	AC0001	MA1476.1	DLX5	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1481.1	AC0001	MA1481.1	DRGX	['Homeo domain factors']	Uknown	25131932	HOX/LHX/DLX
MA1495.1	AC0001	MA1495.1	HOXA1	['Homeo domain factors']	Uknown	16341070	HOX/LHX/DLX
MA1498.1	AC0001	MA1498.1	HOXA7	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1499.1	AC0001	MA1499.1	HOXB4	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1500.1	AC0001	MA1500.1	HOXB6	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1501.1	AC0001	MA1501.1	HOXB7	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1502.1	AC0001	MA1502.1	HOXB8	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1504.1	AC0001	MA1504.1	HOXC4	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1505.1	AC0001	MA1505.1	HOXC8	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1507.1	AC0001	MA1507.1	HOXD4	['Homeo domain factors']	Uknown	9079695	HOX/LHX/DLX
MA1519.1	AC0001	MA1519.1	LHX5	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1577.1	AC0001	MA1577.1	TLX2	['Homeo domain factors']	Uknown	10869550	HOX/LHX/DLX
M03152_2.00	AC0002	EMX1_2	EMX1	Homeodomain	SELEX	23332764	PAX/EMX/GBX
M03181_2.00	AC0002	EN1_2	EN1	Homeodomain	SELEX	23332764	PAX/EMX/GBX
M03202_2.00	AC0002	GBX2_2	GBX2	Homeodomain	SELEX	23332764	PAX/EMX/GBX
M03211_2.00	AC0002	EMX2_2	EMX2	Homeodomain	SELEX	23332764	PAX/EMX/GBX
M03884_2.00	AC0002	PAX4_2	PAX4	"Homeodomain,Paired box"	SELEX	25779349	PAX/EMX/GBX
M05434_2.00	AC0002	PAX4_eDBD_Methyl-HT-SELEX_1	PAX4	"Homeodomain,Paired box"	SELEX	28473536	PAX/EMX/GBX
M00328_2.00	AC0003	HOXC4_N178S	HOXC4	Homeodomain	PBM	27013732	HOX/LHX/DLX
M00330_2.00	AC0003	HOXC4_REF	HOXC4	Homeodomain	PBM	27013732	HOX/LHX/DLX
M00342_2.00	AC0003	PAX6_REF	PAX6	"Homeodomain,Paired box"	PBM	27013732	HOX/LHX/DLX
M00348_2.00	AC0003	PAX4_R192H	PAX4	"Homeodomain,Paired box"	PBM	27013732	HOX/LHX/DLX
M01503_2.00	AC0003	DLX3_5mCG	DLX3	Homeodomain	PBM	28473536	HOX/LHX/DLX
M01504_2.00	AC0003	DLX3_Cytosine	DLX3	Homeodomain	PBM	28473536	HOX/LHX/DLX
M02088_2.00	AC0003	pTH5677	EMX1	Homeodomain	PBM	25215497	HOX/LHX/DLX
M02095_2.00	AC0003	pTH5805	SHOX	Homeodomain	PBM	25215497	HOX/LHX/DLX
M03077_2.00	AC0003	MEOX1_1	MEOX1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03081_2.00	AC0003	DLX3_1	DLX3	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03087_2.00	AC0003	VSX1_1	VSX1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03095_2.00	AC0003	DLX5_1	DLX5	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03097_2.00	AC0003	HOXA2_1	HOXA2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03102_2.00	AC0003	EVX1_1	EVX1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03103_2.00	AC0003	MEOX2_1	MEOX2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03112_2.00	AC0003	DLX4_1	DLX4	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03118_2.00	AC0003	DLX2_1	DLX2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03119_2.00	AC0003	VAX2_1	VAX2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03120_2.00	AC0003	PRRX1_1	PRRX1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03121_2.00	AC0003	PRRX1_2	PRRX1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03124_2.00	AC0003	VSX2_1	VSX2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03125_2.00	AC0003	HOXB5_1	HOXB5	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03126_2.00	AC0003	HOXB3_1	HOXB3	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03127_2.00	AC0003	MSX2_1	MSX2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03137_2.00	AC0003	ESX1_1	ESX1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03138_2.00	AC0003	ESX1_2	ESX1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03151_2.00	AC0003	EMX1_1	EMX1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03153_2.00	AC0003	LMX1B_1	LMX1B	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03155_2.00	AC0003	PDX1_1	PDX1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03158_2.00	AC0003	BARHL2_2	BARHL2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03161_2.00	AC0003	BARHL2_5	BARHL2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03164_2.00	AC0003	LHX9_2	LHX9	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03166_2.00	AC0003	DLX1_1	DLX1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03168_2.00	AC0003	VAX1_1	VAX1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03172_2.00	AC0003	ALX3_1	ALX3	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03173_2.00	AC0003	ALX3_2	ALX3	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03179_2.00	AC0003	LMX1A_1	LMX1A	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03180_2.00	AC0003	EN1_1	EN1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03184_2.00	AC0003	MSX1_1	MSX1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03188_2.00	AC0003	HESX1_2	HESX1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03192_2.00	AC0003	UNCX_2	UNCX	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03200_2.00	AC0003	PRRX2_1	PRRX2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03203_2.00	AC0003	GBX2_3	GBX2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03205_2.00	AC0003	GSX1_1	GSX1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03213_2.00	AC0003	HOXB2_1	HOXB2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03214_2.00	AC0003	RAXL1_1	RAX2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03215_2.00	AC0003	EVX2_1	EVX2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03225_2.00	AC0003	LBX2_2	LBX2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03227_2.00	AC0003	GSX2_1	GSX2	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M03231_2.00	AC0003	MIXL1_1	MIXL1	Homeodomain	SELEX	23332764	HOX/LHX/DLX
M04896_2.00	AC0003	ARX_eDBD_Methyl-HT-SELEX	ARX	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04943_2.00	AC0003	VSX1_eDBD_Methyl-HT-SELEX_2	VSX1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04974_2.00	AC0003	HOXA6_eDBD_HT-SELEX	HOXA6	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04975_2.00	AC0003	HOXA6_eDBD_Methyl-HT-SELEX_1	HOXA6	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04999_2.00	AC0003	HOXB6_eDBD_HT-SELEX	HOXB6	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05001_2.00	AC0003	HOXB6_eDBD_Methyl-HT-SELEX_2	HOXB6	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05049_2.00	AC0003	HOXB8_eDBD_Methyl-HT-SELEX_1	HOXB8	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05067_2.00	AC0003	LHX4_FL_Methyl-HT-SELEX_1	LHX4	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05092_2.00	AC0003	BARHL1_eDBD_HT-SELEX_2	BARHL1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05093_2.00	AC0003	BARHL1_eDBD_Methyl-HT-SELEX	BARHL1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05144_2.00	AC0003	RAX_eDBD_Methyl-HT-SELEX_2	RAX	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05165_2.00	AC0003	BARHL2_eDBD_HT-SELEX_2	BARHL2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05166_2.00	AC0003	BARHL2_eDBD_Methyl-HT-SELEX	BARHL2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05168_2.00	AC0003	BARHL2_FL_HT-SELEX_2	BARHL2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05169_2.00	AC0003	BARHL2_FL_Methyl-HT-SELEX	BARHL2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05188_2.00	AC0003	VENTX_FL_HT-SELEX_1	VENTX	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05189_2.00	AC0003	VENTX_FL_HT-SELEX_2	VENTX	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05190_2.00	AC0003	VENTX_FL_Methyl-HT-SELEX	VENTX	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05196_2.00	AC0003	ALX3_eDBD_Methyl-HT-SELEX_1	ALX3	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05254_2.00	AC0003	DRGX_eDBD_Methyl-HT-SELEX	DRGX	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05282_2.00	AC0003	EMX2_eDBD_Methyl-HT-SELEX	EMX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05311_2.00	AC0003	HOXD8_eDBD_Methyl-HT-SELEX_1	HOXD8	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05326_2.00	AC0003	LBX2_eDBD_Methyl-HT-SELEX_3	LBX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05408_2.00	AC0003	HOXB7_FL_Methyl-HT-SELEX_1	HOXB7	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05410_2.00	AC0003	LHX1_eDBD_HT-SELEX	LHX1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05430_2.00	AC0003	PAX4_eDBD_HT-SELEX_1	PAX4	"Homeodomain,Paired box"	SELEX	28473536	HOX/LHX/DLX
M05433_2.00	AC0003	PAX4_eDBD_HT-SELEX_4	PAX4	"Homeodomain,Paired box"	SELEX	28473536	HOX/LHX/DLX
M05437_2.00	AC0003	PAX4_eDBD_Methyl-HT-SELEX_4	PAX4	"Homeodomain,Paired box"	SELEX	28473536	HOX/LHX/DLX
M05477_2.00	AC0003	POU3F2_eDBD_HT-SELEX_5	POU3F2	"Homeodomain,POU"	SELEX	28473536	HOX/LHX/DLX
M08270_2.00	AC0003	ZNF323	ZSCAN31	C2H2 ZF	ChIP-seq	25690854	HOX/LHX/DLX
M08457_2.00	AC0003	MA0158.1	HOXA5	Homeodomain	COMPILED	24194598	HOX/LHX/DLX
M09136_2.00	AC0003	LHX2_HUMAN.H11MO.0.A	LHX2	Homeodomain	Misc	23175603	HOX/LHX/DLX
M10718_2.00	AC0003	V$NKX61_01	NKX6-1	Homeodomain	Transfac	16381825	HOX/LHX/DLX
MA0612.1	AC0003	MA0612.1	EMX1	['Homeo domain factors']	Uknown	23332764	HOX/LHX/DLX
MA0630.1	AC0003	MA0630.1	SHOX	['Homeo domain factors']	Uknown	23332764	HOX/LHX/DLX
MA0634.1	AC0003	MA0634.1	ALX3	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0644.1	AC0003	MA0644.1	ESX1	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0661.1	AC0003	MA0661.1	MEOX1	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0662.1	AC0003	MA0662.1	MIXL1	['Homeo domain factors']	Uknown	19711456	HOX/LHX/DLX
MA0675.1	AC0003	MA0675.1	NKX6-2	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0699.1	AC0003	MA0699.1	LBX2	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0702.1	AC0003	MA0702.1	LMX1A	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0703.1	AC0003	MA0703.1	LMX1B	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0706.1	AC0003	MA0706.1	MEOX2	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0717.1	AC0003	MA0717.1	RAX2	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0721.1	AC0003	MA0721.1	UNCX	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0722.1	AC0003	MA0722.1	VAX1	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0723.1	AC0003	MA0723.1	VAX2	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0725.1	AC0003	MA0725.1	VSX1	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0726.1	AC0003	MA0726.1	VSX2	['Homeo domain factors']	Uknown	18585360	HOX/LHX/DLX
MA0887.1	AC0003	MA0887.1	EVX1	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0888.1	AC0003	MA0888.1	EVX2	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0892.1	AC0003	MA0892.1	GSX1	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0893.1	AC0003	MA0893.1	GSX2	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0900.1	AC0003	MA0900.1	HOXA2	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0902.1	AC0003	MA0902.1	HOXB2	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA0903.1	AC0003	MA0903.1	HOXB3	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1497.1	AC0003	MA1497.1	HOXA6	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1498.2	AC0003	MA1498.2	HOXA7	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1518.1	AC0003	MA1518.1	LHX1	['Homeo domain factors']	Uknown	18585359	HOX/LHX/DLX
MA1963.1	AC0003	MA1963.1	SATB1	['Homeo domain factors']	Uknown	18187506	HOX/LHX/DLX
M00288_2.00	AC0004	MSX2_P148H	MSX2	Homeodomain	PBM	27013732	HOX/LHX/POU
M00291_2.00	AC0004	ESX1_K193R	ESX1	Homeodomain	PBM	27013732	HOX/LHX/POU
M00292_2.00	AC0004	ESX1_REF	ESX1	Homeodomain	PBM	27013732	HOX/LHX/POU
M00329_2.00	AC0004	HOXC4_R158L	HOXC4	Homeodomain	PBM	27013732	HOX/LHX/POU
M00349_2.00	AC0004	PAX4_R192S	PAX4	"Homeodomain,Paired box"	PBM	27013732	HOX/LHX/POU
M00350_2.00	AC0004	PAX4_REF	PAX4	"Homeodomain,Paired box"	PBM	27013732	HOX/LHX/POU
M00351_2.00	AC0004	PAX4_REF_R3	PAX4	"Homeodomain,Paired box"	PBM	27013732	HOX/LHX/POU
M01247_2.00	AC0004	pTH11226	DUXA	Homeodomain	PBM		HOX/LHX/POU
M01505_2.00	AC0004	LHX9_5mCG	LHX9	Homeodomain	PBM	28473536	HOX/LHX/POU
M01506_2.00	AC0004	LHX9_Cytosine	LHX9	Homeodomain	PBM	28473536	HOX/LHX/POU
M02086_2.00	AC0004	pTH6556	LHX6	Homeodomain	PBM	25215497	HOX/LHX/POU
M02089_2.00	AC0004	pTH5642	ZFHX2	Homeodomain	PBM	25215497	HOX/LHX/POU
M03088_2.00	AC0004	VSX1_2	VSX1	Homeodomain	SELEX	23332764	HOX/LHX/POU
M03221_2.00	AC0004	HOXD8_1	HOXD8	Homeodomain	SELEX	23332764	HOX/LHX/POU
M03224_2.00	AC0004	LBX2_1	LBX2	Homeodomain	SELEX	23332764	HOX/LHX/POU
M04913_2.00	AC0004	HOXC8_FL_Methyl-HT-SELEX_1	HOXC8	Homeodomain	SELEX	28473536	HOX/LHX/POU
M05015_2.00	AC0004	NANOG_eDBD_HT-SELEX	NANOG	Homeodomain	SELEX	28473536	HOX/LHX/POU
M05017_2.00	AC0004	NANOG_eDBD_Methyl-HT-SELEX_2	NANOG	Homeodomain	SELEX	28473536	HOX/LHX/POU
M05240_2.00	AC0004	UNCX_eDBD_HT-SELEX	UNCX	Homeodomain	SELEX	28473536	HOX/LHX/POU
M05271_2.00	AC0004	GSX1_eDBD_HT-SELEX	GSX1	Homeodomain	SELEX	28473536	HOX/LHX/POU
M05350_2.00	AC0004	POU6F1_FL_HT-SELEX_2	POU6F1	Homeodomain	SELEX	28473536	HOX/LHX/POU
M05356_2.00	AC0004	POU6F1_FL_Methyl-HT-SELEX_4	POU6F1	Homeodomain	SELEX	28473536	HOX/LHX/POU
M05484_2.00	AC0004	POU3F1_eDBD_HT-SELEX_2	POU3F1	"Homeodomain,POU"	SELEX	28473536	HOX/LHX/POU
M09128_2.00	AC0004	ISL1_HUMAN.H11MO.0.A	ISL1	Homeodomain	Misc	23175603	HOX/LHX/POU
M09151_2.00	AC0004	NKX61_HUMAN.H11MO.0.B	NKX6-1	Homeodomain	Misc	23175603	HOX/LHX/POU
M10812_2.00	AC0004	V$PAX4_02	PAX4	"Homeodomain,Paired box"	Transfac	16381825	HOX/LHX/POU
M10828_2.00	AC0004	V$OCT1_03	POU2F1	"Homeodomain,POU"	Transfac	16381825	HOX/LHX/POU
M03303_2.00	AC0005	POU6F2_1	POU6F2	"Homeodomain,POU"	SELEX	23332764	HOX/NKX/POU
M03304_2.00	AC0005	POU6F2_2	POU6F2	"Homeodomain,POU"	SELEX	23332764	HOX/NKX/POU
M04915_2.00	AC0005	BARX2_FL_HT-SELEX	BARX2	Homeodomain	SELEX	28473536	HOX/NKX/POU
M04916_2.00	AC0005	BARX2_FL_Methyl-HT-SELEX	BARX2	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05186_2.00	AC0005	NKX6-2_FL_HT-SELEX	NKX6-2	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05187_2.00	AC0005	NKX6-2_FL_Methyl-HT-SELEX	NKX6-2	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05242_2.00	AC0005	NKX6-3_eDBD_HT-SELEX	NKX6-3	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05243_2.00	AC0005	NKX6-3_eDBD_Methyl-HT-SELEX	NKX6-3	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05276_2.00	AC0005	HOXD4_FL_HT-SELEX	HOXD4	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05277_2.00	AC0005	HOXD4_FL_Methyl-HT-SELEX_1	HOXD4	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05322_2.00	AC0005	LBX2_eDBD_HT-SELEX_2	LBX2	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05325_2.00	AC0005	LBX2_eDBD_Methyl-HT-SELEX_2	LBX2	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05329_2.00	AC0005	GSX2_eDBD_HT-SELEX	GSX2	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05343_2.00	AC0005	HOXB4_FL_HT-SELEX	HOXB4	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05345_2.00	AC0005	HOXB4_FL_Methyl-HT-SELEX_2	HOXB4	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05351_2.00	AC0005	POU6F1_FL_HT-SELEX_3	POU6F1	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05354_2.00	AC0005	POU6F1_FL_Methyl-HT-SELEX_2	POU6F1	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05381_2.00	AC0005	HOXA4_eDBD_HT-SELEX	HOXA4	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05385_2.00	AC0005	HOXC4_FL_HT-SELEX	HOXC4	Homeodomain	SELEX	28473536	HOX/NKX/POU
M05386_2.00	AC0005	HOXC4_FL_Methyl-HT-SELEX_1	HOXC4	Homeodomain	SELEX	28473536	HOX/NKX/POU
M09162_2.00	AC0005	HXB4_HUMAN.H11MO.0.B	HOXB4	Homeodomain	Misc	23175603	HOX/NKX/POU
MA0793.1	AC0005	MA0793.1	POU6F2	['Homeo domain factors']	Uknown	9852081	HOX/NKX/POU
MA0893.2	AC0005	MA0893.2	GSX2	['Homeo domain factors']	Uknown	18585359	HOX/NKX/POU
MA1471.1	AC0005	MA1471.1	BARX2	['Homeo domain factors']	Uknown	10051657	HOX/NKX/POU
MA1496.1	AC0005	MA1496.1	HOXA4	['Homeo domain factors']	Uknown	7901228	HOX/NKX/POU
MA1530.1	AC0005	MA1530.1	NKX6-3	['Homeo domain factors']	Uknown	18585359	HOX/NKX/POU
MA1549.1	AC0005	MA1549.1	POU6F1	['Homeo domain factors']	Uknown	26265007	HOX/NKX/POU
M05353_2.00	AC0006	POU6F1_FL_Methyl-HT-SELEX_1	POU6F1	Homeodomain	SELEX	28473536	POU1/3/6
